pixel_u,pixel_v,normal_x,normal_y,normal_z,angular_error_deg
845,803,0.005395466,0.0004221408,0.99998534,0.31027427
846,803,0.009806463,0.0013808771,0.99995095,0.56751764
847,803,0.008551712,0.00014923373,0.9999634,0.4901886
848,803,0.011868646,-9.8551434e-05,0.99992955,0.68012536
849,803,0.011137968,0.00023506957,0.9999379,0.63857776
850,803,0.009476743,0.000108752,0.9999551,0.5428462
851,803,0.009395737,-0.00052356854,0.99995565,0.5395923
852,803,0.008796764,-0.0011061977,0.99996066,0.5082192
853,803,0.011479302,-0.00073217734,0.99993384,0.6590852
854,803,0.010729328,0.0018064101,0.99994075,0.6236961
855,803,0.008974273,0.0041338047,0.9999512,0.56613684
856,803,0.006976281,0.0030259206,0.9999711,0.4356619
857,803,0.0068089506,0.003825528,0.9999694,0.44806132
858,803,0.0072936253,0.0020064125,0.9999714,0.4334104
859,803,0.009603979,0.0012824902,0.99995303,0.555319
860,803,0.011348932,0.0014312599,0.9999346,0.6552143
861,803,0.009986227,0.0023947526,0.99994725,0.58850646
862,803,0.008284129,0.0008645613,0.9999653,0.47724396
863,803,0.008110679,0.0012642113,0.9999663,0.4702222
864,803,0.008027792,0.0015276823,0.9999666,0.4681369
865,803,0.008459919,0.0015964459,0.9999629,0.49337167
866,803,0.008432154,0.00072097126,0.9999642,0.4849715
867,803,0.007867596,0.0009206027,0.9999686,0.4541341
868,803,0.007596149,0.0007169551,0.9999709,0.43700728
869,803,0.007677818,0.00047594792,0.99997044,0.44057474
870,803,0.0070721065,0.0010239785,0.9999745,0.40926114
871,803,0.0065226103,0.0015357287,0.9999776,0.38359454
872,803,0.0060573355,0.0018431412,0.99998,0.36261693
873,803,0.00661947,0.0018518756,0.99997634,0.39416113
874,803,0.0071887695,0.001515808,0.99997294,0.4215088
875,803,0.0073897857,0.0014191952,0.99997175,0.43069306
876,803,0.0073070982,0.0016101826,0.99997205,0.42841542
877,803,0.007477693,0.0019626718,0.99997014,0.4427898
878,803,0.007059586,0.0018856628,0.9999733,0.41871417
879,803,0.00676183,0.0020783688,0.99997497,0.40541822
880,803,0.006932723,0.0024447103,0.999973,0.4210443
881,803,0.0065359734,0.0024227246,0.99997574,0.39909452
882,803,0.0060618212,0.0027496822,0.9999778,0.38154867
883,803,0.005635983,0.0020112663,0.99998206,0.3432113
884,803,0.0058125667,0.0013083394,0.99998224,0.34149665
885,803,0.005940978,0.0009762053,0.9999818,0.34548426
886,803,0.0053460347,0.00085227296,0.9999854,0.309643
887,803,0.0053056525,0.0009893851,0.99998546,0.30901042
888,803,0.0056895847,0.0012987669,0.999983,0.33396482
889,803,0.005309342,0.001752845,0.9999844,0.3202056
890,803,0.004810411,0.0018648936,0.9999867,0.29541367
891,803,0.004591772,0.001953823,0.9999876,0.28530526
892,803,0.0046031466,0.002005971,0.9999874,0.2873554
893,803,0.0049646418,0.0027104353,0.99998397,0.32445493
894,803,0.005386429,0.0033381833,0.9999799,0.3631561
895,803,0.0058024614,0.003108917,0.99997836,0.3769049
896,803,0.0059800656,0.0021175756,0.9999799,0.3631561
897,803,0.0063044447,0.0012661914,0.9999794,0.36797345
898,803,0.0064142034,0.001213602,0.9999787,0.373777
899,803,0.006240773,0.0017196676,0.99997914,0.37009436
900,803,0.0062168837,0.0024536955,0.99997765,0.38308412
901,803,0.0064299772,0.0030694688,0.9999746,0.40830377
902,803,0.0064559085,0.0029770397,0.99997467,0.40782425
903,803,0.0059228363,0.0030655896,0.99997777,0.38206118
904,803,0.0050779684,0.0025097078,0.9999839,0.32505745
905,803,0.00445341,0.002238158,0.99998754,0.28599027
906,803,0.0044651204,0.0020594834,0.9999879,0.28185526
907,803,0.005221105,0.0017779182,0.9999848,0.31589904
908,803,0.005281069,0.0016433329,0.9999848,0.31589904
909,803,0.005214739,0.0015575171,0.9999852,0.311533
910,803,0.004936042,0.0017014006,0.9999864,0.29870716
911,803,0.0051617045,0.0019411829,0.99998474,0.31651786
912,803,0.0052558626,0.0020561952,0.9999841,0.32324654
913,803,0.004811144,0.0017685905,0.9999869,0.29341987
914,803,0.0043573882,0.0017660902,0.999989,0.26906916
915,803,0.0039802077,0.0018058397,0.99999046,0.2502292
916,803,0.0043728827,0.0015825101,0.9999892,0.2661444
917,803,0.005030092,0.0018074043,0.9999857,0.30646706
918,803,0.0050888974,0.0024385396,0.9999841,0.32324654
919,803,0.0048816744,0.0026501773,0.9999846,0.31775185
920,803,0.004381701,0.0028900853,0.99998623,0.30066592
921,803,0.0041637467,0.0027620522,0.9999875,0.28667367
922,803,0.004571771,0.0028445562,0.9999856,0.30774137
923,803,0.0049442835,0.0030018915,0.9999833,0.33102232
924,803,0.0051719486,0.002961117,0.99998224,0.34149665
925,803,0.0047369646,0.0027397433,0.999985,0.31403533
926,803,0.0038629526,0.002387522,0.99998975,0.2594432
927,803,0.0035738323,0.002208655,0.9999911,0.24147443
928,803,0.004073589,0.0021272264,0.99998945,0.26318717
929,803,0.0042038173,0.0023784935,0.9999883,0.27695304
930,803,0.0040176664,0.0029901816,0.9999875,0.28667367
931,803,0.0037511368,0.0032447013,0.9999877,0.2839303
932,803,0.0028221947,0.003349804,0.99999034,0.25178832
933,803,0.0023798873,0.0034637628,0.9999911,0.24147443
934,803,0.0024870608,0.0033689267,0.99999124,0.23984835
935,803,0.0024680921,0.0032366698,0.9999918,0.23239005
936,803,0.0025444564,0.003289695,0.99999136,0.2382111
937,803,0.0029149037,0.003025249,0.99999124,0.23984835
938,803,0.0032738452,0.0030332988,0.99999005,0.2556444
939,803,0.0033521133,0.0034783478,0.9999883,0.27695304
940,803,0.003575895,0.0032629834,0.99998826,0.27765867
941,803,0.0036883836,0.0027898813,0.9999893,0.26540822
942,803,0.0030712476,0.0027154724,0.9999916,0.23490246
943,803,0.0024374442,0.0027372136,0.9999933,0.20935674
944,803,0.0021961657,0.0026668569,0.99999404,0.19782351
945,803,0.002573582,0.002496716,0.99999356,0.20558423
946,803,0.0028409865,0.0029475624,0.9999916,0.23490246
947,803,0.0029840735,0.0036859966,0.99998873,0.2719625
948,803,0.002674331,0.003580029,0.99999,0.25640866
949,803,0.0026619143,0.002790459,0.99999255,0.22117342
950,803,0.0026921467,0.0024551083,0.9999934,0.20842001
951,803,0.0021454003,0.0030117563,0.99999315,0.21214211
952,803,0.00172936,0.0034428823,0.9999926,0.22028695
953,803,0.001852855,0.0033560279,0.99999267,0.2193969
954,803,0.002632438,0.0030829585,0.9999918,0.23239005
955,803,0.0036056773,0.0027649193,0.99998975,0.2594432
956,803,0.0038735163,0.0027008255,0.9999888,0.27124202
957,803,0.003534537,0.0027473064,0.99999,0.25640866
958,803,0.0030583485,0.002623169,0.9999919,0.23069991
959,803,0.002421812,0.0024650658,0.99999404,0.19782351
960,803,0.0021958367,0.0021454939,0.99999523,0.17693871
961,803,0.0024413597,0.0020739457,0.9999949,0.18345398
962,803,0.0027629705,0.002312626,0.99999344,0.20747906
963,803,0.0028566364,0.0030649954,0.99999124,0.23984835
964,803,0.0026836293,0.003672732,0.9999896,0.26094723
965,803,0.0025864013,0.003953951,0.9999888,0.27124202
966,803,0.00233918,0.0036622554,0.9999906,0.24866036
967,803,0.0024114468,0.003262778,0.9999918,0.23239005
968,803,0.002791977,0.0031897943,0.99999106,0.24228337
969,803,0.003544675,0.002687298,0.9999901,0.25487784
970,803,0.0040083155,0.002590527,0.9999886,0.27339765
971,803,0.003467224,0.0027115534,0.9999903,0.25256422
972,803,0.0022813068,0.0026499466,0.99999386,0.20076895
973,803,0.0013779995,0.0025131544,0.9999959,0.16432452
974,803,0.001187435,0.0023635065,0.9999965,0.15195109
975,803,0.0018284214,0.0025097975,0.9999952,0.17804115
976,803,0.002421801,0.0030119966,0.99999255,0.22117342
977,803,0.0028207528,0.0032168506,0.9999908,0.24549258
978,803,0.0027650504,0.003503025,0.99999005,0.2556444
979,803,0.0021791607,0.004062313,0.99998933,0.26466995
980,803,0.001335592,0.0043721143,0.99998957,0.261696
981,803,0.0013222035,0.0043347296,0.99998975,0.2594432
982,803,0.0020274404,0.0041288575,0.99998945,0.26318717
983,803,0.0022514309,0.003914943,0.9999898,0.25868788
984,803,0.0021213882,0.003823141,0.9999905,0.249446
985,803,0.0020582017,0.0037940838,0.99999064,0.2478722
986,803,0.0021745681,0.003913269,0.99999,0.25640866
987,803,0.0017801763,0.0044080927,0.99998873,0.2719625
988,803,0.0016611409,0.004674085,0.99998766,0.28461862
989,803,0.000979524,0.0049429573,0.9999873,0.28871405
990,803,0.0006155812,0.0051033814,0.99998677,0.29475057
991,803,0.00064590725,0.005076311,0.99998695,0.29275224
992,803,0.00034089028,0.0046453835,0.9999892,0.2661444
993,803,0.000119753946,0.003956552,0.99999225,0.22555353
994,803,0.00034673695,0.0032036435,0.9999949,0.18345398
995,803,0.00050471234,0.00306278,0.9999952,0.17804115
996,803,0.00048075384,0.0032421483,0.99999464,0.18767184
997,803,0.0007428622,0.004218831,0.9999908,0.24549258
998,803,0.0010171395,0.0047483216,0.9999882,0.27836248
999,803,0.0012761246,0.004528471,0.999989,0.26906916
1000,803,0.00128477,0.0038437315,0.9999918,0.23239005
1001,803,0.0015662363,0.0034145415,0.9999929,0.21579999
1002,803,0.0016079406,0.0031337107,0.99999386,0.20076895
1003,803,0.00080060324,0.003371565,0.99999404,0.19782351
1004,803,0.00040396999,0.0038300636,0.9999926,0.22028695
1005,803,8.0596874e-05,0.004157658,0.99999136,0.2382111
1006,803,-0.00031866692,0.0038586222,0.99999255,0.22117342
1007,803,-0.00010521488,0.00372193,0.9999931,0.21306245
1008,803,0.0005078024,0.0038359184,0.99999255,0.22117342
1009,803,0.0012171835,0.004313409,0.99999,0.25640866
1010,803,0.0017854354,0.0041942648,0.9999897,0.26019627
1011,803,0.0018138182,0.0041528377,0.9999897,0.26019627
1012,803,0.001478868,0.0046017333,0.9999883,0.27695304
1013,803,0.0014720851,0.004816509,0.9999873,0.28871405
1014,803,0.0014645938,0.0041822107,0.9999902,0.25333777
1015,803,0.0015773941,0.003620858,0.99999213,0.22728196
1016,803,0.0014374595,0.0036652028,0.99999225,0.22555353
1017,803,0.0013354056,0.0038920327,0.99999154,0.23573396
1018,803,0.0012842258,0.0043089157,0.99998987,0.2579304
1019,803,0.0013451554,0.0046014898,0.9999885,0.27482533
1020,803,0.0009824293,0.0045444756,0.9999892,0.2661444
1021,803,0.00096507085,0.0044067223,0.99998987,0.2579304
1022,803,0.00096933194,0.0042454395,0.9999905,0.249446
1023,803,0.0012007948,0.0040469454,0.9999911,0.24147443
1024,803,0.0010677144,0.0042169983,0.9999906,0.24866036
1025,803,0.00071065815,0.0046174875,0.99998903,0.26834095
1026,803,0.0005329665,0.004350848,0.99999034,0.25178832
1027,803,0.00067455246,0.004156135,0.9999911,0.24147443
1028,803,0.0007376442,0.0039795623,0.99999183,0.23154654
1029,803,0.0009668897,0.0038700209,0.999992,0.2289973
1030,803,0.00095109496,0.00364621,0.9999929,0.21579999
1031,803,0.0010314548,0.003234284,0.9999942,0.19483356
1032,803,0.00068917323,0.002759663,0.99999595,0.16312942
1033,803,0.0004689639,0.0030581518,0.99999523,0.17693871
1034,803,0.00068372884,0.003374157,0.9999941,0.1968319
1035,803,0.0006297475,0.0036571445,0.9999931,0.21306245
1036,803,8.9591995e-05,0.0036531275,0.9999933,0.20935674
1037,803,-0.00036636653,0.0032734617,0.9999946,0.1887116
1038,803,-0.00060584646,0.0028853768,0.9999957,0.1678588
1039,803,-0.00029345014,0.002706876,0.99999624,0.15701751
1040,803,4.7879137e-05,0.0031035005,0.9999952,0.17804115
1041,803,-0.00014256289,0.0033963975,0.9999942,0.19483356
1042,803,-0.00032581275,0.0036709807,0.99999315,0.21214211
1043,803,4.0190193e-06,0.0036557494,0.9999933,0.20935674
1044,803,-0.0002495836,0.0036286511,0.9999934,0.20842001
1045,803,-0.00057010085,0.0032903769,0.9999944,0.191797
1046,803,-0.00074414245,0.0033823468,0.999994,0.19881016
1047,803,-0.00075039227,0.0038619381,0.9999923,0.22468433
1048,803,-0.00062514225,0.003991231,0.99999183,0.23154654
1049,803,-0.00032237006,0.0039289976,0.9999922,0.22641942
1050,803,-0.00036966402,0.0037242854,0.999993,0.21397886
1051,803,-0.00040351067,0.0033512244,0.99999434,0.19281451
1052,803,-0.00078374916,0.0028546073,0.99999565,0.16902046
1053,803,-0.0010092753,0.0024316667,0.9999965,0.15195109
1054,803,-0.0010909747,0.0026750257,0.9999959,0.16432452
1055,803,-0.001169835,0.0026886123,0.99999565,0.16902046
1056,803,-0.0013739349,0.002893232,0.9999949,0.18345398
1057,803,-0.0012225552,0.0031711925,0.99999416,0.19583528
1058,803,-0.0011259852,0.0029851766,0.99999493,0.18238427
1059,803,-0.0011228549,0.003227552,0.99999416,0.19583528
1060,803,-0.0009421764,0.0037090895,0.99999267,0.2193969
1061,803,-0.00045306954,0.003679119,0.99999315,0.21214211
1062,803,-1.1097634e-05,0.0036123167,0.99999344,0.20747906
1063,803,0.00033697093,0.0038637784,0.99999243,0.22293581
1064,803,0.00040701832,0.003920898,0.99999225,0.22555353
1065,803,7.4326936e-06,0.003971594,0.99999213,0.22728196
1066,803,-0.0005150672,0.0039441716,0.99999213,0.22728196
1067,803,-0.00050143397,0.0038717035,0.9999924,0.22381178
1068,803,-0.0007749633,0.003962902,0.99999183,0.23154654
1069,803,-0.000938226,0.003929868,0.99999183,0.23154654
1070,803,-0.001174974,0.0041026226,0.9999909,0.24469422
1071,803,-0.001169263,0.003920641,0.99999166,0.23406798
1072,803,-0.001095695,0.0036980163,0.99999255,0.22117342
1073,803,-0.0007663275,0.003608615,0.9999932,0.21121772
1074,803,-0.0003122495,0.0035299691,0.9999937,0.20367177
1075,803,7.896485e-05,0.003421594,0.99999416,0.19583528
1076,803,0.00032612597,0.0034468323,0.99999404,0.19782351
1077,803,1.822639e-05,0.0037766348,0.9999929,0.21579999
1078,803,-0.0004244316,0.003911672,0.9999923,0.22468433
1079,803,-0.0010207194,0.003862638,0.999992,0.2289973
1080,803,-0.0012717259,0.00375346,0.99999213,0.22728196
1081,803,-0.001005529,0.0034038634,0.9999937,0.20367177
1082,803,-0.00053736847,0.0032779076,0.99999446,0.19077408
1083,803,-0.000495169,0.0032446114,0.99999464,0.18767184
1084,803,-0.00096477225,0.0034953945,0.99999344,0.20747906
1085,803,-0.0012538185,0.003621172,0.9999926,0.22028695
1086,803,-0.0013694818,0.0037296053,0.99999213,0.22728196
1087,803,-0.001191035,0.003737887,0.9999923,0.22468433
1088,803,-0.0008369421,0.003654589,0.999993,0.21397886
1089,803,-0.0005551632,0.0037063311,0.999993,0.21397886
1090,803,-0.0005333815,0.0036475433,0.9999932,0.21121772
1091,803,-0.0008726755,0.0033198926,0.9999941,0.1968319
1092,803,-0.0013412926,0.003123714,0.99999416,0.19583528
