pixel_u,pixel_v,normal_x,normal_y,normal_z,angular_error_deg
1060,775,-0.021720907,-0.016208425,0.99963266,1.5530559
1061,775,-0.020921052,-0.018250298,0.99961454,1.5909007
1062,775,-0.020432036,-0.018450392,0.99962103,1.5774357
1063,775,-0.020531468,-0.018521275,0.99961764,1.5844914
1064,775,-0.019954966,-0.018491825,0.99962986,1.5589669
1065,775,-0.01938645,-0.01808135,0.9996486,1.5190398
1066,775,-0.018148793,-0.01618061,0.99970436,1.3932506
1067,775,-0.017263157,-0.014786072,0.9997417,1.3023612
1068,775,-0.016517209,-0.014712728,0.9997553,1.2674857
1069,775,-0.015754646,-0.01656056,0.9997387,1.3098525
1070,775,-0.015242755,-0.018433712,0.9997139,1.3705934
1071,775,-0.015409226,-0.017244894,0.99973255,1.3251512
1072,775,-0.016488118,-0.015026017,0.99975115,1.2782474
1073,775,-0.0164613,-0.014826934,0.99975455,1.2694913
1074,775,-0.016229575,-0.014562176,0.9997622,1.2496051
1075,775,-0.015972503,-0.014541732,0.99976665,1.2378044
1076,775,-0.015676592,-0.0150723085,0.9997634,1.246312
1077,775,-0.0151367,-0.015308018,0.99976826,1.2335285
1078,775,-0.01462017,-0.016957145,0.9997493,1.2829845
1079,775,-0.014447033,-0.019085864,0.9997135,1.3715926
1080,775,-0.014463279,-0.019317647,0.99970883,1.3826762
1081,775,-0.014697334,-0.01767864,0.99973565,1.3174498
1082,775,-0.015322285,-0.01632949,0.99974924,1.283137
1083,775,-0.015893124,-0.015490336,0.99975365,1.2718015
1084,775,-0.015109228,-0.0149733685,0.99977374,1.2188463
1085,775,-0.013981516,-0.013584795,0.9998099,1.1171509
1086,775,-0.013297596,-0.012132945,0.99983793,1.031545
1087,775,-0.013565182,-0.012837153,0.9998256,1.0700922
1088,775,-0.013952132,-0.015020312,0.9997899,1.174532
1089,775,-0.013834208,-0.014290928,0.99980223,1.1395228
1090,775,-0.01322486,-0.014806334,0.99980295,1.1374602
1091,775,-0.012256951,-0.013342808,0.9998358,1.0383515
1092,775,-0.01115945,-0.012744756,0.99985653,0.97055674
1093,775,-0.010408407,-0.011382641,0.999881,0.88381684
1094,775,-0.009784981,-0.012274481,0.9998768,0.899399
1095,775,-0.009235338,-0.014142592,0.9998573,0.96793216
1096,775,-0.009399202,-0.015241081,0.99983966,1.026029
1097,775,-0.01032234,-0.014174964,0.9998462,1.0048312
1098,775,-0.009813385,-0.013505893,0.9998607,0.9563394
1099,775,-0.008875167,-0.014101569,0.9998612,0.9547011
1100,775,-0.008419904,-0.013438047,0.99987423,0.90870607
1101,775,-0.0066690966,-0.013153359,0.9998913,0.844878
1102,775,-0.005424443,-0.013145958,0.9998989,0.81469357
1103,775,-0.004749684,-0.01137914,0.99992406,0.7060983
1104,775,-0.0044709775,-0.011308351,0.9999261,0.6966124
1105,775,-0.0041644513,-0.01144995,0.9999258,0.69801545
1106,775,-0.0035782612,-0.011512794,0.9999274,0.690405
1107,775,-0.0037858302,-0.011403956,0.9999278,0.68841827
1108,775,-0.0046416707,-0.011695004,0.9999209,0.72063607
1109,775,-0.0054119024,-0.011659073,0.9999174,0.73648226
1110,775,-0.0046355855,-0.011012592,0.9999286,0.6847131
1111,775,-0.004142122,-0.009394336,0.9999473,0.58817387
1112,775,-0.0035868727,-0.008916777,0.9999538,0.5507192
1113,775,-0.0034753329,-0.010250711,0.9999414,0.62023544
1114,775,-0.0028572343,-0.01107478,0.99993455,0.65551287
1115,775,-0.0024647992,-0.011481587,0.99993104,0.6728943
1116,775,-0.0021651117,-0.011936596,0.9999264,0.69520646
1117,775,-0.001003571,-0.011979963,0.9999277,0.6889865
1118,775,-0.0005787397,-0.012683471,0.9999194,0.72739273
1119,775,-0.00013793302,-0.012950276,0.99991614,0.74204075
1120,775,-0.00049861975,-0.013599283,0.99990743,0.7795909
1121,775,-0.0006529913,-0.014067113,0.9999009,0.8067285
1122,775,0.00017694321,-0.013547741,0.99990827,0.7760689
1123,775,0.0013095846,-0.013836605,0.99990344,0.79623026
1124,775,0.0010247014,-0.012216207,0.9999249,0.70220786
1125,775,0.001639102,-0.012384695,0.99992204,0.7154584
1126,775,0.001928814,-0.01136252,0.9999336,0.66027164
1127,775,0.002755875,-0.0106213465,0.99993974,0.629007
1128,775,0.0036399604,-0.01026992,0.99994063,0.62432325
