pixel_u,pixel_v,normal_x,normal_y,normal_z,angular_error_deg
943,545,0.27666742,-0.44599268,0.8512025,53.213905
944,545,0.27458993,-0.4476896,0.8509844,53.153076
945,545,0.27087063,-0.44829947,0.85185486,52.96573
946,545,0.26549208,-0.4421041,0.8567718,52.465424
947,545,0.26077473,-0.44995147,0.8541313,52.460228
948,545,0.2567385,-0.44946453,0.8556091,52.22154
949,545,0.25923905,-0.45639008,0.8511775,52.589478
950,545,0.25427228,-0.45037612,0.8558662,52.115936
951,545,0.24989967,-0.46186253,0.8510188,52.26183
952,545,0.24669796,-0.45371446,0.8563196,51.811874
953,545,0.24546033,-0.4554964,0.8557291,51.80404
954,545,0.23903084,-0.4579487,0.8562402,51.536915
955,545,0.24263868,-0.4599087,0.85417235,51.799477
956,545,0.23575553,-0.4587591,0.85671425,51.386883
957,545,0.23090994,-0.45666942,0.859147,51.053963
958,545,0.22872485,-0.45838827,0.8588161,50.994564
959,545,0.22598945,-0.4593596,0.8590213,50.880524
960,545,0.2200442,-0.45639238,0.86214066,50.46023
961,545,0.22012185,-0.46342164,0.8583628,50.705765
962,545,0.21414326,-0.46649364,0.85821116,50.49385
963,545,0.21518017,-0.46291506,0.85988784,50.424488
964,545,0.21026787,-0.46351546,0.8607792,50.184116
965,545,0.20896359,-0.4591659,0.863424,49.96426
966,545,0.20188043,-0.4687808,0.85993534,49.925316
967,545,0.20398395,-0.46838057,0.859657,50.022045
968,545,0.20337911,-0.4607332,0.86392236,49.722584
969,545,0.19562767,-0.46836874,0.86160344,49.582188
970,545,0.19237585,-0.46543947,0.86391985,49.3083
971,545,0.1948216,-0.46483904,0.86369514,49.415325
972,545,0.18862632,-0.46386316,0.86559296,49.056664
973,545,0.18742093,-0.46961707,0.8627475,49.197723
974,545,0.17780903,-0.4727444,0.86307395,48.81142
975,545,0.1814652,-0.46732476,0.86526185,48.806343
976,545,0.17432413,-0.47033742,0.8650976,48.54479
977,545,0.17307568,-0.47134575,0.8647994,48.516804
978,545,0.16856137,-0.47461057,0.863905,48.40331
979,545,0.16656701,-0.4790928,0.8618153,48.465538
980,545,0.16068035,-0.4732941,0.8661261,47.95246
981,545,0.15746206,-0.4759896,0.8652397,47.887497
982,545,0.15194058,-0.47811258,0.86505634,47.686214
983,545,0.15698004,-0.47333196,0.86678374,47.765488
984,545,0.15453498,-0.4713534,0.86829996,47.568962
985,545,0.1524466,-0.48028818,0.86376107,47.79265
986,545,0.14144896,-0.46990722,0.87130904,46.85467
987,545,0.14445543,-0.48062786,0.86494476,47.403076
988,545,0.14087619,-0.47317892,0.8696296,46.946323
989,545,0.13602282,-0.4785301,0.86747146,46.90258
990,545,0.13332902,-0.47945285,0.8673802,46.803013
991,545,0.13693595,-0.4796123,0.8667298,46.988743
992,545,0.12371286,-0.4818544,0.8674742,46.417507
993,545,0.120925725,-0.4816897,0.86795855,46.273933
994,545,0.12243468,-0.47855556,0.8694793,46.229317
995,545,0.11667972,-0.4792763,0.8698736,45.97336
996,545,0.11745332,-0.48563343,0.8662361,46.254543
997,545,0.10887212,-0.48591772,0.86719716,45.84685
998,545,0.107102245,-0.48517177,0.86783487,45.731968
999,545,0.107571304,-0.481176,0.86999893,45.600624
1000,545,0.10288595,-0.4830528,0.8695254,45.445442
1001,545,0.09882836,-0.48949072,0.86639005,45.500614
1002,545,0.09430916,-0.4882169,0.8676117,45.233505
1003,545,0.09420017,-0.49051148,0.86632836,45.318733
1004,545,0.09440667,-0.4853086,0.8692313,45.124146
1005,545,0.08791401,-0.48928624,0.86768085,44.97002
1006,545,0.086401485,-0.48822805,0.8684285,44.856102
1007,545,0.08082787,-0.48618293,0.87011087,44.510323
1008,545,0.07109793,-0.4873657,0.8702986,44.097908
1009,545,0.07519556,-0.48917592,0.86893755,44.363014
1010,545,0.0697362,-0.4893999,0.8692667,44.11543
1011,545,0.06804059,-0.4883807,0.869974,43.995094
1012,545,0.059773233,-0.4925069,0.86825347,43.776596
1013,545,0.06473138,-0.49060795,0.8689728,43.93009
1014,545,0.058262892,-0.49369165,0.8676832,43.754955
1015,545,0.053402413,-0.48785177,0.8712915,43.292767
1016,545,0.051676273,-0.4921319,0.8689855,43.387436
1017,545,0.04839098,-0.49710986,0.8663372,43.441692
1018,545,0.047856975,-0.49408364,0.86809623,43.2923
1019,545,0.043100107,-0.4926164,0.86917865,43.01453
1020,545,0.036006086,-0.49409154,0.8686639,42.75342
1021,545,0.03724966,-0.49335057,0.8690326,42.77895
1022,545,0.036312647,-0.49398294,0.86871296,42.762775
1023,545,0.03220205,-0.49498418,0.868305,42.618946
1024,545,0.025996933,-0.49726254,0.8672105,42.43631
1025,545,0.025271397,-0.49253827,0.86992383,42.205475
1026,545,0.019838665,-0.4944771,0.8689642,42.044434
1027,545,0.018245041,-0.4971456,0.86747533,42.086555
1028,545,0.014999286,-0.49962148,0.86611396,42.0486
1029,545,0.0134297665,-0.4970632,0.86761045,41.870285
1030,545,0.009652215,-0.4984595,0.86685926,41.763885
1031,545,0.011867387,-0.49978513,0.8660681,41.917866
1032,545,0.0037801892,-0.50205934,0.86482495,41.662773
1033,545,0.0003595334,-0.4988865,0.8666673,41.377033
1034,545,-0.0048201974,-0.50048804,0.86573,41.222664
1035,545,-0.0022632722,-0.49936232,0.8663903,41.28407
1036,545,-0.009957012,-0.50001985,0.8659567,40.98171
1037,545,-0.012751136,-0.49884805,0.8665957,40.811016
1038,545,-0.008599157,-0.50308233,0.8641957,41.17389
1039,545,-0.016424438,-0.5051617,0.8628684,40.93283
1040,545,-0.025831684,-0.5036843,0.8635015,40.471397
1041,545,-0.024438169,-0.4986053,0.8664846,40.304573
1042,545,-0.026507845,-0.50500333,0.86271024,40.502037
1043,545,-0.037194885,-0.5029611,0.86350834,39.96673
1044,545,-0.035949398,-0.5045007,0.86266255,40.08746
1045,545,-0.03963118,-0.49918684,0.86558753,39.6967
1046,545,-0.04160571,-0.5000531,0.8649947,39.654175
1047,545,-0.04566717,-0.5062759,0.86116153,39.769753
1048,545,-0.050814345,-0.50324404,0.8626491,39.422592
1049,545,-0.048487,-0.50394815,0.86237186,39.54908
1050,545,-0.052361526,-0.50649863,0.8606494,39.508972
1051,545,-0.055878766,-0.50398844,0.86190087,39.25229
1052,545,-0.05432124,-0.50675994,0.86037415,39.442142
1053,545,-0.05886419,-0.5097824,0.8582873,39.400257
1054,545,-0.06191259,-0.5112562,0.8571954,39.34801
1055,545,-0.06561393,-0.5021971,0.86226034,38.780945
1056,545,-0.07065302,-0.5048116,0.86033326,38.703068
1057,545,-0.07255327,-0.5061721,0.85937524,38.692028
1058,545,-0.0759016,-0.50125855,0.8619622,38.331833
1059,545,-0.07470686,-0.50784934,0.8582004,38.686584
1060,545,-0.084295005,-0.50377226,0.85971385,38.123535
1061,545,-0.08203681,-0.50849235,0.85714954,38.433357
1062,545,-0.08701399,-0.50429493,0.8591362,38.043724
1063,545,-0.08761564,-0.5069653,0.85750204,38.14721
1064,545,-0.09401538,-0.51090497,0.8544807,38.093067
1065,545,-0.095983915,-0.50761414,0.8562214,37.86106
1066,545,-0.09558996,-0.5064676,0.8569441,37.821
1067,545,-0.10083845,-0.5099206,0.85429066,37.7905
1068,545,-0.10501156,-0.5016076,0.8586981,37.23503
1069,545,-0.10704677,-0.50605994,0.8558296,37.373684
1070,545,-0.11220231,-0.5010429,0.85811806,36.94116
1071,545,-0.117774524,-0.50808555,0.85321635,37.080013
1072,545,-0.118229896,-0.50683093,0.8538993,37.0021
1073,545,-0.12393511,-0.50563717,0.8537981,36.73807
1074,545,-0.12203638,-0.5052416,0.8543057,36.786873
1075,545,-0.12613606,-0.50322145,0.8549022,36.540615
1076,545,-0.12818547,-0.5096567,0.85077524,36.785233
1077,545,-0.13069528,-0.5071557,0.8518872,36.572502
1078,545,-0.1323739,-0.5068383,0.851817,36.497566
1079,545,-0.13825543,-0.5059354,0.85141927,36.246723
1080,545,-0.13830988,-0.50967824,0.8491752,36.432003
1081,545,-0.14089622,-0.50553006,0.85122705,36.134754
1082,545,-0.14665954,-0.5062928,0.8497991,35.97461
