pixel_u,pixel_v,normal_x,normal_y,normal_z,angular_error_deg
973,657,0.19257177,-0.11033758,0.97505987,41.570427
974,657,0.19037855,-0.10977163,0.9755543,41.43859
975,657,0.18879479,-0.109124705,0.9759346,41.341423
976,657,0.18697943,-0.10886384,0.9763132,41.234146
977,657,0.1849119,-0.10880283,0.97671366,41.113995
978,657,0.18254784,-0.10975177,0.9770521,40.98529
979,657,0.17921574,-0.11117824,0.9775076,40.80496
980,657,0.1759654,-0.111129045,0.9781035,40.61686
981,657,0.17382559,-0.110372044,0.9785718,40.486835
982,657,0.17178006,-0.10923184,0.9790608,40.35904
983,657,0.16970637,-0.108737215,0.9794774,40.23522
984,657,0.16766049,-0.109373905,0.9797588,40.122734
985,657,0.16488528,-0.110358246,0.98011935,39.971363
986,657,0.16215135,-0.10985557,0.98063177,39.809593
987,657,0.1599827,-0.10919054,0.9810622,39.679016
988,657,0.15759774,-0.10920736,0.98144627,39.541965
989,657,0.15504673,-0.109873526,0.9817782,39.401085
990,657,0.15218307,-0.11031975,0.9821761,39.240467
991,657,0.14940295,-0.11013947,0.9826231,39.079224
992,657,0.14652562,-0.11030633,0.9830376,38.91555
993,657,0.14397505,-0.111275546,0.9833051,38.777897
994,657,0.14134353,-0.11199818,0.98360485,38.633556
995,657,0.13934888,-0.1121066,0.983877,38.520256
996,657,0.13677055,-0.111460745,0.98431206,38.366737
997,657,0.13374898,-0.11112399,0.98476523,38.190704
998,657,0.13126267,-0.11091773,0.98512304,38.04656
999,657,0.12899844,-0.11022354,0.9855,37.91075
1000,657,0.12705404,-0.110560276,0.9857148,37.802616
1001,657,0.12549317,-0.110889204,0.9858778,37.716385
1002,657,0.12374246,-0.11077619,0.98611176,37.615307
1003,657,0.12113098,-0.11038067,0.9864803,37.462505
1004,657,0.11799181,-0.10959943,0.98694783,37.27612
1005,657,0.1150711,-0.10862518,0.98740023,37.100548
1006,657,0.11261081,-0.10844105,0.9877041,36.958477
1007,657,0.110249154,-0.10928753,0.9878772,36.831474
1008,657,0.108017825,-0.10978636,0.9880684,36.70884
1009,657,0.10574765,-0.109640166,0.9883301,36.578117
1010,657,0.10286502,-0.10940604,0.9886603,36.41172
1011,657,0.099433824,-0.1096867,0.9889801,36.218945
1012,657,0.09609454,-0.11004911,0.98927,36.032284
1013,657,0.0935464,-0.109811716,0.9895406,35.885105
1014,657,0.09134455,-0.10922013,0.98981166,35.754337
1015,657,0.08889493,-0.10960383,0.98999226,35.618675
1016,657,0.08675864,-0.11008465,0.99012846,35.501823
1017,657,0.08501465,-0.110048436,0.9902837,35.40241
1018,657,0.08302426,-0.110041924,0.9904533,35.289295
1019,657,0.08011358,-0.11032135,0.9906619,35.12671
1020,657,0.07685852,-0.110807575,0.99086547,34.946686
1021,657,0.07349862,-0.11142387,0.9910513,34.762127
1022,657,0.07098113,-0.11180673,0.9911917,34.623177
1023,657,0.06873301,-0.111445494,0.9913908,34.492218
1024,657,0.06707671,-0.11107828,0.99154544,34.39476
1025,657,0.06429939,-0.11076152,0.99176484,34.23431
1026,657,0.061931368,-0.1108427,0.99190646,34.101006
1027,657,0.05960926,-0.11112859,0.99201673,33.97238
1028,657,0.05692823,-0.11117061,0.99216944,33.821075
1029,657,0.05394236,-0.11055515,0.992405,33.645992
1030,657,0.050743744,-0.11077486,0.99254924,33.46727
1031,657,0.048128664,-0.11057702,0.9927016,33.317417
1032,657,0.045893073,-0.110480435,0.9928181,33.19007
1033,657,0.043465026,-0.11010898,0.9929686,33.049095
1034,657,0.040583894,-0.11019572,0.99308103,32.88717
1035,657,0.038429774,-0.11008868,0.99317855,32.764404
1036,657,0.035469793,-0.11065543,0.99322563,32.603046
1037,657,0.032198813,-0.11161486,0.99322975,32.428337
1038,657,0.02965797,-0.1118644,0.9932808,32.2876
1039,657,0.027239868,-0.11131811,0.9934114,32.145515
1040,657,0.024810966,-0.110500716,0.9935663,31.999992
1041,657,0.022018386,-0.1099867,0.9936892,31.837149
1042,657,0.019584984,-0.110182054,0.99371845,31.701988
1043,657,0.017088633,-0.11045023,0.9937348,31.564087
1044,657,0.01476341,-0.109999135,0.99382204,31.428297
1045,657,0.012106939,-0.109427385,0.99392104,31.272575
1046,657,0.008802606,-0.10897688,0.9940053,31.081648
1047,657,0.0053208233,-0.10872846,0.99405724,30.882868
1048,657,0.0023210826,-0.109472685,0.99398714,30.72185
1049,657,-0.00051576656,-0.110033035,0.9939278,30.568178
1050,657,-0.0031865472,-0.110693544,0.9938495,30.425064
1051,657,-0.005639558,-0.110387065,0.9938727,30.283733
1052,657,-0.0082530845,-0.109990664,0.99389833,30.132391
1053,657,-0.010484635,-0.1098868,0.9938888,30.005753
1054,657,-0.012835021,-0.109555945,0.99389774,29.86994
1055,657,-0.014949662,-0.10935163,0.9938907,29.748777
1056,657,-0.016864428,-0.10993163,0.99379605,29.647535
1057,657,-0.019361293,-0.1103431,0.993705,29.511793
1058,657,-0.022544427,-0.11014678,0.9936596,29.330734
1059,657,-0.02638256,-0.10980526,0.9936029,29.111263
1060,657,-0.03049395,-0.10928543,0.9935426,28.874434
1061,657,-0.033185568,-0.109748766,0.99340516,28.728537
1062,657,-0.0348358,-0.11027009,0.993291,28.641844
1063,657,-0.036435664,-0.11057116,0.9932001,28.555523
1064,657,-0.03854805,-0.11059713,0.99311745,28.437279
1065,657,-0.041295707,-0.11061166,0.9930054,28.283274
1066,657,-0.04403335,-0.11014616,0.99293953,28.124243
1067,657,-0.046399202,-0.11055751,0.99278605,27.996346
1068,657,-0.048972506,-0.111462295,0.9925613,27.86277
